0
0.0
0.048
True
False
-123051.04365616164
-123051.03454693021
-122606.48201389553
0.532521170782305
0.317471829413074
0.3150776050522628
0.020565040324709592
0.21273993817546522
DELTA_ORI_IV
LD_DENSITY_CONTROL
