0
0.0
0.016
True
False
-221701.3156776244
-221701.3086528217
-221113.05140653517
0.5109782433058928
0.28888298696742154
0.31231886211151083
0.020076667031335167
0.21959698910038677
IN_SILICO_SIG_CORR_CVT
LD_DENSITY_CONTROL
