0
0.5517724760773774
1.0
True
False
27099.027394143533
27099.058172176698
27470.577931118733
0.32348671149446756
0.16956452486262424
0.18535116964551704
0.19881778046821003
1.0
-0.13113363780971907
0.003095963548769762
DELTA_ORI_IV
SYNAPSE_DENSITY
