0
0.0
0.048
True
False
-160390.03111389413
-160390.03093709418
-160255.6501774412
0.5313572329157776
0.2739643760252242
0.3545182197554205
0.016210984232532238
0.24165329015365172
IN_VIVO_SIG_CORR
LD_DENSITY_CONTROL
