0
0.0
0.032
True
False
-159934.7520410315
-159934.75183916205
-159801.8297161296
0.5456986505285498
0.29078949243164426
0.35942665171572724
0.016209843234694907
0.22663240356117362
READOUT_LOCATION_DISTANCE_STA
LD_DENSITY_CONTROL
