contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1->V1) - (HVA->HVA),-0.006616142424602032,-1.9894833928586224,0.046647873068768976,READOUT_LOCATION_DISTANCE_STA,SYNAPSE_DENSITY,0.06997180960315347
(V1->V1) - (V1->HVA),0.00018149122506601556,0.03504325068277529,0.9720452529788896,READOUT_LOCATION_DISTANCE_STA,SYNAPSE_DENSITY,0.9720452529788896
(V1->V1) - (HVA->V1),0.0181969404947241,3.9132476337045805,9.106306416524699e-05,READOUT_LOCATION_DISTANCE_STA,SYNAPSE_DENSITY,0.000273189192495741
(HVA->HVA) - (V1->HVA),0.006797633649668048,1.4382915005761971,0.15035136246024508,READOUT_LOCATION_DISTANCE_STA,SYNAPSE_DENSITY,0.1804216349522941
(HVA->HVA) - (HVA->V1),0.024813082919326133,5.994557612689108,2.040401211376258e-09,READOUT_LOCATION_DISTANCE_STA,SYNAPSE_DENSITY,1.2242407268257548e-08
(V1->HVA) - (HVA->V1),0.018015449269658083,3.141022064279486,0.001683593481179223,READOUT_LOCATION_DISTANCE_STA,SYNAPSE_DENSITY,0.003367186962358446
