contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1->V1) - (HVA->HVA),0.020143950156971152,3.204004425727048,0.0013553039328204957,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY,0.0027106078656409915
(V1->V1) - (V1->HVA),0.032156711931146824,3.1075983762616413,0.0018861419847767253,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY,0.002829212977165088
(V1->V1) - (HVA->V1),0.048671017938375735,5.646400386897136,1.6384202528584837e-08,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY,9.830521517150902e-08
(HVA->HVA) - (V1->HVA),0.012012761774175675,1.2044689967336841,0.22840835812321364,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY,0.22840835812321364
(HVA->HVA) - (HVA->V1),0.028527067781404587,3.493186313531299,0.0004772933749988624,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY,0.0014318801249965873
(V1->HVA) - (HVA->V1),0.016514306007228915,1.4254280715630472,0.15403349835340585,READOUT_LOCATION_DISTANCE_CVT,SYNAPSE_DENSITY,0.18484019802408702
