contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1L2/3->HVAL5) - (HVAL2/3->HVAL4),-0.016100782394489768,-1.9669009107461366,0.049194635532812614,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.2950169418658259
(V1L2/3->HVAL5) - (HVAL2/3->HVAL5),-0.016692497924547384,-2.4351236482292142,0.014886701693788156,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.29029068302886907
(V1L2/3->HVAL5) - (HVAL4->HVAL2/3),-0.017264835416396177,-2.2205085931324273,0.026384263020705616,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.2950169418658259
(V1L2/3->HVAL5) - (HVAL5->HVAL2/3),-0.012846148675990205,-1.877013119455234,0.0605162957673489,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.2950169418658259
(V1L2/3->HVAL5) - (HVAL5->HVAL5),-0.01173809518945279,-1.6869319158344989,0.09161644428355639,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.35730413270586997
(HVAL2/3->V1L2/3) - (HVAL2/3->V1L5),-0.0012870748513581136,-0.23721769502853385,0.8124879094012306,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->V1L2/3) - (HVAL2/3->HVAL2/3),-0.0012360575583968618,-0.2325616914463219,0.8161017774838412,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->V1L2/3) - (HVAL2/3->HVAL4),-0.004218113129297181,-0.6040656183479737,0.5458000169184918,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9057957727583481
(HVAL2/3->V1L2/3) - (HVAL2/3->HVAL5),-0.004809828659354798,-0.8971983206794445,0.3696131011547997,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.8736309663658901
(HVAL2/3->V1L2/3) - (HVAL4->HVAL2/3),-0.005382166151203588,-0.8284708576443348,0.40740389240830627,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.8993872013341971
(HVAL2/3->V1L2/3) - (HVAL5->HVAL2/3),-0.0009634794107976161,-0.18019177807320513,0.8570020129347139,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->V1L2/3) - (HVAL5->HVAL5),0.00014457407573979648,0.026321829227452454,0.9790006437364159,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9917149378109148
(HVAL2/3->V1L5) - (HVAL2/3->HVAL2/3),5.1017292961252455e-05,0.009705542060263988,0.9922562194102723,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9922562194102723
(HVAL2/3->V1L5) - (HVAL2/3->HVAL4),-0.002931038277939068,-0.4225497691607798,0.6726237817307987,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->V1L5) - (HVAL2/3->HVAL5),-0.003522753807996683,-0.6643264462541751,0.5064813981534942,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.902974495151416
(HVAL2/3->V1L5) - (HVAL4->HVAL2/3),-0.004095091299845474,-0.6351578674881292,0.5253254589666347,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.902974495151416
(HVAL2/3->V1L5) - (HVAL5->HVAL2/3),0.0003235954405604973,0.06119449611159127,0.9512043129865121,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9831849825177119
(HVAL2/3->V1L5) - (HVAL5->HVAL5),0.0014316489270979097,0.2634292017696506,0.7922197854503816,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->HVAL2/3) - (HVAL2/3->HVAL4),-0.002982055570900321,-0.4352353357181606,0.6633916163776474,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->HVAL2/3) - (HVAL2/3->HVAL5),-0.003573771100957936,-0.6890397944765037,0.49079822536161805,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.902974495151416
(HVAL2/3->HVAL2/3) - (HVAL4->HVAL2/3),-0.004146108592806727,-0.6524606461365856,0.5141040522504328,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.902974495151416
(HVAL2/3->HVAL2/3) - (HVAL5->HVAL2/3),0.0002725781475992455,0.052694763727679395,0.9579751111711039,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9831849825177119
(HVAL2/3->HVAL2/3) - (HVAL5->HVAL5),0.001380631634136658,0.25934218219156524,0.79537123573228,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->HVAL4) - (HVAL2/3->HVAL5),-0.0005917155300576151,-0.08591504371044166,0.9315339525785193,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9818871392043853
(HVAL2/3->HVAL4) - (HVAL4->HVAL2/3),-0.0011640530219064074,-0.14917568646276358,0.881415004699649,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->HVAL4) - (HVAL5->HVAL2/3),0.003254633718499565,0.47332614512249044,0.6359805119007855,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
(HVAL2/3->HVAL4) - (HVAL5->HVAL5),0.004362687205036977,0.6241586187611595,0.5325234202175018,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.902974495151416
(HVAL2/3->HVAL5) - (HVAL4->HVAL2/3),-0.0005723374918487914,-0.08952484987888501,0.9286648055241368,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9818871392043853
(HVAL2/3->HVAL5) - (HVAL5->HVAL2/3),0.003846349248557181,0.7368325175489936,0.46122420581240875,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.8993872013341971
(HVAL2/3->HVAL5) - (HVAL5->HVAL5),0.004954402735094592,0.9226885890010165,0.35616951414915676,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.8681631907385696
(HVAL4->HVAL2/3) - (HVAL5->HVAL2/3),0.0044186867404059724,0.6924412741408266,0.48866025342877045,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.902974495151416
(HVAL4->HVAL2/3) - (HVAL5->HVAL5),0.005526740226943384,0.8497738224024507,0.39545084624006516,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.8993872013341971
(HVAL5->HVAL2/3) - (HVAL5->HVAL5),0.0011080534865374123,0.20689289368825414,0.8360935064671351,DELTA_ORI_CVT_MONET_FULL,SYNAPSE_DENSITY,0.9683150755855299
