contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1->V1) - (HVA->HVA),0.8179514698211698,3.185362809465681,0.001445726332964838,READOUT_SIMILARITY_CVT,SYNAPSE_DENSITY,0.008674357997789029
(V1->V1) - (V1->HVA),0.4618292171384506,0.9560804368420129,0.3390315976699388,READOUT_SIMILARITY_CVT,SYNAPSE_DENSITY,0.5568921221050802
(V1->V1) - (HVA->V1),0.26807048264952926,0.7953025161566448,0.4264375502676881,READOUT_SIMILARITY_CVT,SYNAPSE_DENSITY,0.5568921221050802
(HVA->HVA) - (V1->HVA),-0.35612225268271924,-0.7321504098126439,0.46407676842090023,READOUT_SIMILARITY_CVT,SYNAPSE_DENSITY,0.5568921221050802
(HVA->HVA) - (HVA->V1),-0.5498809871716406,-1.6088550599445728,0.10764803808493072,READOUT_SIMILARITY_CVT,SYNAPSE_DENSITY,0.3229441142547922
(V1->HVA) - (HVA->V1),-0.1937587344889213,-0.3634143475398087,0.7162953855934296,READOUT_SIMILARITY_CVT,SYNAPSE_DENSITY,0.7162953855934296
