0
0.13032368473424982
1.0
True
False
58987.92486470452
58987.925637319604
59081.153428879654
0.39803297721765124
0.13432403093619263
0.30462777725786816
0.19409554698857406
1.0
-0.1252124098522265
0.002044231895743395
IN_SILICO_SIG_CORR_CVT
SYNAPSE_DENSITY
