0
0.0
0.04
True
False
-245248.04880502255
-245248.04266501794
-244652.91927287876
0.5067682630114945
0.2811306011344395
0.31387851845290843
0.01984545170829882
0.220420153338988
IN_VIVO_SIG_CORR
LD_DENSITY_CONTROL
