contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1->V1) - (HVA->HVA),-0.001891313475039734,-1.4145035081384938,0.1572141180724229,DELTA_ORI_IV,SYNAPSE_DENSITY,0.3144282361448458
(V1->V1) - (V1->HVA),0.0012984664395970036,0.593695370336103,0.5527158801263605,DELTA_ORI_IV,SYNAPSE_DENSITY,0.6632590561516326
(V1->V1) - (HVA->V1),0.0010175338548537942,0.643825523273905,0.5196885810300176,DELTA_ORI_IV,SYNAPSE_DENSITY,0.6632590561516326
(HVA->HVA) - (V1->HVA),0.0031897799146367377,1.4499128865412265,0.14708281331138548,DELTA_ORI_IV,SYNAPSE_DENSITY,0.3144282361448458
(HVA->HVA) - (HVA->V1),0.0029088473298935283,1.8201475114074495,0.0687365439041141,DELTA_ORI_IV,SYNAPSE_DENSITY,0.3144282361448458
(V1->HVA) - (HVA->V1),-0.0002809325847432095,-0.11926766518594922,0.9050633000550437,DELTA_ORI_IV,SYNAPSE_DENSITY,0.9050633000550437
