0
0.0
0.312
True
False
-39457.19171140578
-39457.19078424416
-39341.03859845089
0.5056734785668351
0.24918592537498052
0.341612606716187
0.017891283127767717
0.2519081793797597
DELTA_ORI_CVT_MONET_FULL
LD_DENSITY_CONTROL
