0
0.005663196967379935
1.0
True
False
56362.236473148594
56362.25889036502
56866.698589423715
0.37074978412897264
0.16433686170603232
0.24700493890916225
0.1939195760766225
1.0
-0.12665314546064307
0.002109610846853053
IN_VIVO_SIG_CORR
SYNAPSE_DENSITY
