0
0.0
0.056
True
False
-41704.56000027196
-41704.54375286314
-41426.6894729639
0.557820198538374
0.3105705607698725
0.35862935885737685
0.023127364969481354
0.2214734303883803
DELTA_ORI_CVT_MONET_FULL
LD_DENSITY_CONTROL
