0
0.0
0.032
True
False
-221234.74776358053
-221234.74073877782
-220646.4834924913
0.5097057805850373
0.28808324584985767
0.31130400210870685
0.02008896313239213
0.22013143262390408
READOUT_SIMILARITY_CVT
LD_DENSITY_CONTROL
