0
0.0
0.0
True
False
-245223.16253820303
-245223.15551340033
-244634.8982671138
0.5299401513322065
0.31135898681627977
0.3174094489455163
0.019693509901547286
0.1964841595909046
READOUT_LOCATION_DISTANCE_CVT
LD_DENSITY_CONTROL
