contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(HVAL2/3->V1L5) - (HVAL2/3->HVAL5),0.011838634015364754,3.6661730804357413,0.00024620731915741834,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0003091602671233369
(HVAL2/3->V1L5) - (HVAL4->HVAL2/3),0.04851524551912883,12.446936843004003,1.4531596578276812e-35,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,4.407385335829011e-35
(HVAL2/3->V1L5) - (HVAL4->HVAL4),0.05807939382149071,15.030893955096854,4.607456240390062e-51,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.8979968990263538e-50
(HVAL2/3->V1L5) - (HVAL4->HVAL5),0.0735541142916944,15.97817861899925,1.813683228540748e-57,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,8.782045106618359e-57
(HVAL2/3->V1L5) - (HVAL5->V1L5),0.03194564602500113,6.363913118887381,1.9667741829506105e-10,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,3.1197107729561406e-10
(HVAL2/3->V1L5) - (HVAL5->HVAL2/3),0.016710021599435878,4.627121756265557,3.7078255476264867e-06,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,5.116799255724551e-06
(HVAL2/3->V1L5) - (HVAL5->HVAL4),0.035717681113186815,9.422009445458885,4.425364201929106e-21,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,9.183462554379197e-21
(HVAL2/3->V1L5) - (HVAL5->HVAL5),0.04656007311650178,11.892105925374262,1.3008461788635573e-32,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,3.663607605778998e-32
(HVAL2/3->HVAL2/3) - (HVAL2/3->HVAL4),-0.015766955854138537,-5.950614259881523,2.6713800350801126e-09,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,4.073485578354205e-09
(HVAL2/3->HVAL2/3) - (HVAL2/3->HVAL5),-0.05185324187867839,-19.41077137045741,6.258052441473514e-84,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,5.080066099549087e-83
(HVAL2/3->HVAL2/3) - (HVAL4->HVAL2/3),-0.015176630374914324,-4.399243883808849,1.086286943779396e-05,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.4625131535761625e-05
(HVAL2/3->HVAL2/3) - (HVAL4->HVAL4),-0.005612482072552428,-1.645103038224949,0.09994856416908829,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.1094674750423348
(HVAL2/3->HVAL2/3) - (HVAL4->HVAL5),0.009862238397651256,2.3310398875031075,0.01975125651415219,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0222503950934939
(HVAL2/3->HVAL2/3) - (HVAL5->V1L5),-0.031746229869042006,-6.782589633303538,1.1804057929274292e-11,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.9508502925028173e-11
(HVAL2/3->HVAL2/3) - (HVAL5->HVAL2/3),-0.04698185429460725,-15.04609433402672,3.6622696785375855e-51,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.5314945928429903e-50
(HVAL2/3->HVAL2/3) - (HVAL5->HVAL4),-0.027974194780856325,-8.404194001642391,4.3081002770642714e-17,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,8.144079975820129e-17
(HVAL2/3->HVAL2/3) - (HVAL5->HVAL5),-0.017131802777541363,-4.937764038109846,7.902337511474766e-07,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.118484693931813e-06
(HVAL2/3->HVAL4) - (HVAL2/3->HVAL5),-0.036086286024539845,-12.290153282312291,1.0231184838171025e-34,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,3.0040500163140455e-34
(HVAL2/3->HVAL4) - (HVAL4->HVAL2/3),0.0005903254792242173,0.1613464010756759,0.8718205791984126,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.8781842330611748
(HVAL2/3->HVAL4) - (HVAL4->HVAL4),0.010154473781586109,2.802988253486949,0.005063151338798633,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.00594650965748265
(HVAL2/3->HVAL4) - (HVAL4->HVAL5),0.02562919425178978,5.821073257270209,5.8470932348060985e-09,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,8.867020509925731e-09
(HVAL2/3->HVAL4) - (HVAL5->V1L5),-0.01597927401490347,-3.3038884580986605,0.0009535376273669721,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0011593673354770235
(HVAL2/3->HVAL4) - (HVAL5->HVAL2/3),-0.031214898440468732,-9.312714739399883,1.2460597351987354e-20,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,2.5474999030729702e-20
(HVAL2/3->HVAL4) - (HVAL5->HVAL4),-0.012207238926717792,-3.4438738015925154,0.00057344329557764,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0007034237759085718
(HVAL2/3->HVAL4) - (HVAL5->HVAL5),-0.0013648469234028215,-0.3711546238034109,0.7105223680150308,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.7344725601953127
(HVAL2/3->HVAL5) - (HVAL4->HVAL2/3),0.03667661150376406,9.981347066524517,1.83952228349874e-23,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,4.029429763854383e-23
(HVAL2/3->HVAL5) - (HVAL4->HVAL4),0.04624075980612595,12.708188820099622,5.3253582842046945e-37,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.6894240074028685e-36
(HVAL2/3->HVAL5) - (HVAL4->HVAL5),0.061715480276329636,13.975598012167481,2.1966074299960478e-44,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,7.772610906139862e-44
(HVAL2/3->HVAL5) - (HVAL5->V1L5),0.020107012009636376,4.147101802794366,3.367103718479433e-05,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,4.467887626443863e-05
(HVAL2/3->HVAL5) - (HVAL5->HVAL2/3),0.004871387584071124,1.4459146081094112,0.14820115409566284,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.16167398628617766
(HVAL2/3->HVAL5) - (HVAL5->HVAL4),0.023879047097822053,6.705899972882522,2.001688088930418e-11,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,3.288487574671401e-11
(HVAL2/3->HVAL5) - (HVAL5->HVAL5),0.03472143910113702,9.401982176664234,5.354468589273575e-21,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.1028606945070945e-20
(HVAL4->HVAL2/3) - (HVAL4->HVAL4),0.009564148302361889,2.253976913345605,0.024197620395612435,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.027148549712150537
(HVAL4->HVAL2/3) - (HVAL4->HVAL5),0.025038868772565573,5.0829729417292855,3.715726510019656e-07,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,5.341356858153256e-07
(HVAL4->HVAL2/3) - (HVAL5->V1L5),-0.016569599494127688,-3.1162189954027864,0.0018318617647006053,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0021887179526292946
(HVAL4->HVAL2/3) - (HVAL5->HVAL2/3),-0.03180522391969293,-7.922677932254921,2.324491062497851e-15,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,4.220786402956624e-15
(HVAL4->HVAL2/3) - (HVAL5->HVAL4),-0.012797564405942008,-3.064001171982949,0.0021839805451477996,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0025981837519861756
(HVAL4->HVAL2/3) - (HVAL5->HVAL5),-0.001955172402627034,-0.45575974046321993,0.6485627575331029,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.672944816086979
(HVAL4->HVAL4) - (HVAL4->HVAL5),0.01547472047020369,3.1585345997171617,0.0015856448581010355,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0019027738297212426
(HVAL4->HVAL4) - (HVAL5->V1L5),-0.026133747796489575,-4.9379078814255815,7.896512495868061e-07,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.118484693931813e-06
(HVAL4->HVAL4) - (HVAL5->HVAL2/3),-0.041369372222054834,-10.390017459120129,2.753027097479953e-25,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,6.494320332516812e-25
(HVAL4->HVAL4) - (HVAL5->HVAL4),-0.022361712708303894,-5.394566408974931,6.868921925798372e-08,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.0030806621800797e-07
(HVAL4->HVAL4) - (HVAL5->HVAL5),-0.011519320704988916,-2.7045505023185776,0.006839687200530977,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.007931738098094747
(HVAL4->HVAL5) - (HVAL5->V1L5),-0.04160846826669326,-7.107516557958182,1.1814956625430048e-12,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,2.0129185361843784e-12
(HVAL4->HVAL5) - (HVAL5->HVAL2/3),-0.05684409269225851,-12.087875475269632,1.2241130256366418e-33,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,3.556370474481191e-33
(HVAL4->HVAL5) - (HVAL5->HVAL4),-0.03783643317850759,-7.8144307232315375,5.521199024613309e-15,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,9.895135914242034e-15
(HVAL4->HVAL5) - (HVAL5->HVAL5),-0.026994041175192614,-5.4645743989107745,4.640187392241371e-08,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,6.812190001375629e-08
(HVAL5->V1L5) - (HVAL5->HVAL2/3),-0.015235624425565246,-2.9810349870520088,0.0028727596997717765,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0034029256529485422
(HVAL5->V1L5) - (HVAL5->HVAL4),0.0037720350881856757,0.7199521986972649,0.47155442744756415,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.49675199227300654
(HVAL5->V1L5) - (HVAL5->HVAL5),0.014614427091500648,2.74195037679088,0.006107556772788489,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.0071427358868204355
(HVAL5->HVAL2/3) - (HVAL5->HVAL4),0.019007659513750927,4.860416923183462,1.1713879369757203e-06,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,1.6495054622719327e-06
(HVAL5->HVAL2/3) - (HVAL5->HVAL5),0.029850051517065906,7.404472798680968,1.3167251338110676e-13,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,2.3147524645341064e-13
(HVAL5->HVAL4) - (HVAL5->HVAL5),0.010842392003314981,2.5858388811012736,0.009714232757691931,READOUT_LOCATION_DISTANCE_CVT,LD_DENSITY_CONTROL,0.011171367671345722
