0
0.0
0.048
True
False
-146806.92988350606
-146806.92968163663
-146674.00755860418
0.5438528820897178
0.2897676013554776
0.35774949329143757
0.016378286273706345
0.23954729643501263
IN_SILICO_SIG_CORR_CVT
LD_DENSITY_CONTROL
