contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1->V1) - (HVA->HVA),0.45899086011324813,3.1357463719753653,0.001714173791613787,IN_VIVO_SIG_CORR,SYNAPSE_DENSITY,0.010285042749682722
(V1->V1) - (V1->HVA),0.2687506558407696,1.0863372350449787,0.2773298191023518,IN_VIVO_SIG_CORR,SYNAPSE_DENSITY,0.4746037768497996
(V1->V1) - (HVA->V1),0.26521875482829577,1.4168133020261378,0.15653751954221162,IN_VIVO_SIG_CORR,SYNAPSE_DENSITY,0.46961255862663487
(HVA->HVA) - (V1->HVA),-0.19024020427247845,-0.7544736213856196,0.45056487901692216,IN_VIVO_SIG_CORR,SYNAPSE_DENSITY,0.5406778548203066
(HVA->HVA) - (HVA->V1),-0.19377210528495237,-1.001878002740869,0.3164025178998664,IN_VIVO_SIG_CORR,SYNAPSE_DENSITY,0.4746037768497996
(V1->HVA) - (HVA->V1),-0.0035319010124738523,-0.012712907093152499,0.9898568409277135,IN_VIVO_SIG_CORR,SYNAPSE_DENSITY,0.9898568409277135
